timestamp,scheme,experiment,operation,role,trial,warmup,message_size_bytes,recipient_input_size,scheme_specific_parameters,wall_time_ns,output_bytes,output_bytes_status,status,git_commit,compiler,compiler_version,build_type,machine_id
1787140884,OMR,sender_signaling,omr_clue_generation,sender,0,true,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,3757704,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_total_signaling,sender,0,true,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,3474597,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_clue_generation,sender,1,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,5337533,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_preparation,sender,1,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,-1,,unclear,unclear,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,message_encryption,sender,1,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,-1,,not_applicable,not_applicable,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_total_signaling,sender,1,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,3718948,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_clue_generation,sender,2,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,4505539,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_preparation,sender,2,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,-1,,unclear,unclear,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,message_encryption,sender,2,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,-1,,not_applicable,not_applicable,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_total_signaling,sender,2,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,4373706,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_clue_generation,sender,3,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,4290198,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_preparation,sender,3,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,-1,,unclear,unclear,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,message_encryption,sender,3,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,-1,,not_applicable,not_applicable,unavailable,11.4.0,11.4.0,Release,JerryZ
1787140884,OMR,sender_signaling,omr_sender_total_signaling,sender,3,false,not_applicable,unclear,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,3498005,,unclear,ok,unavailable,11.4.0,11.4.0,Release,JerryZ
