2026-08-19T14:38:39.927357215Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-20,true,4132329,413232,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.934442708Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-19,true,4597849,459784,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.940112923Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-18,true,3993456,399345,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.946233Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-17,true,4121510,412151,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.952337741Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-16,true,4107955,410795,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.958342855Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-15,true,4146361,414636,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.96404547Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-14,true,3728445,372844,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.969720415Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-13,true,3747897,374789,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.975521342Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-12,true,3743120,374312,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.981547226Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-11,true,4378114,437811,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.987207325Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-10,true,3823070,382307,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.992773331Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-9,true,3780613,378061,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:39.998836689Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-8,true,3837815,383781,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-19T14:38:40.005378315Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,-7,true,4434364,443436,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
