timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,beta_mode,status,compiler,compiler_version,build_type,machine_id,crypto_source_hash,benchmark_binary_hash
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-20,true,56076,5607,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-19,true,55498,5549,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-18,true,66445,6644,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-17,true,57095,5709,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-16,true,60098,6009,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-15,true,57013,5701,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-14,true,50244,5024,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-13,true,87365,8736,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-12,true,82553,8255,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-11,true,56985,5698,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-10,true,70807,7080,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-9,true,47581,4758,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-8,true,52632,5263,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-7,true,52311,5231,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-6,true,70890,7089,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-5,true,54662,5466,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-4,true,47636,4763,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-3,true,52182,5218,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-2,true,45322,4532,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-1,true,52136,5213,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,0,false,75482,7548,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,1,false,50070,5007,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,2,false,61660,6166,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,3,false,59097,5909,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,4,false,68483,6848,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,5,false,69181,6918,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787149794,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,6,false,66343,6634,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
