timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,beta_mode,status,compiler,compiler_version,build_type,machine_id,crypto_source_hash,benchmark_binary_hash
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-20,true,81891,8189,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-19,true,77024,7702,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-18,true,55240,5524,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-17,true,49721,4972,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-16,true,49417,4941,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-15,true,44853,4485,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-14,true,54064,5406,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-13,true,67914,6791,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-12,true,58730,5873,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-11,true,51860,5186,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-10,true,42392,4239,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-9,true,51704,5170,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-8,true,47250,4725,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-7,true,42530,4253,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-6,true,71036,7103,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-5,true,59281,5928,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-4,true,56976,5697,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-3,true,61475,6147,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-2,true,73029,7302,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,-1,true,54708,5470,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,0,false,52301,5230,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,1,false,66224,6622,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,2,false,47829,4782,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,3,false,57435,5743,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,4,false,61962,6196,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,5,false,48040,4804,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,6,false,48003,4800,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,7,false,89936,8993,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,8,false,61880,6188,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
1787733238,PSVFSS,multiple_signal_sender_scalability,vergen,sender,10,9,false,64176,6417,vdpf_domain_bits=64;security_bits=128,fixed_target_recipient,LocEnc(loc)=loc+1,ok,GCC,11.4.0,Release,JerryZ,8f7afe0edf5536c61a7a55b455ebaed6381faf2112efc1e43668477cfdf92ee1,benchmark_binary_hash_runtime
